9.251609845517793085e-01
6.416694271606906419e-01
4.891246851016617936e-01
4.217409227454365084e-01
3.903697120337299431e-01
3.808340351776720589e-01
3.693034246935114617e-01
3.649265510543809876e-01
3.633480473981633430e-01
3.556641749639952166e-01
3.567698137615923359e-01
3.508110907578383397e-01
3.524926288908486471e-01
3.461725235621699870e-01
3.445184972150470148e-01
3.444152956967675983e-01
3.458911318371728494e-01
3.419998283912278336e-01
3.401727198069630087e-01
3.399827355167619469e-01
3.349364058402933830e-01
3.338155373135495707e-01
3.347371167559640703e-01
3.314871638483000149e-01
3.304677131549319524e-01
3.338390700121366961e-01
3.298378776613079544e-01
3.277398706330947875e-01
