8.962897393202866603e-01
6.908797659907901512e-01
6.067615541699094006e-01
5.588205936116256156e-01
5.343935164056214937e-01
5.147966089197749673e-01
5.027028224646409305e-01
4.922852490720375784e-01
4.821363046924414530e-01
4.734100644274538694e-01
4.633709620750671720e-01
4.570257763421408104e-01
4.503856585543350999e-01
4.463281755557688135e-01
4.409482066529501476e-01
4.356961091218045645e-01
4.317930973933684635e-01
4.283521773552130818e-01
4.302609766505366973e-01
4.233579623953727666e-01
4.221867890332517415e-01
4.212040910729309973e-01
4.198106949439676661e-01
4.170883753969999996e-01
4.156393525439224801e-01
4.125295673825138398e-01
4.109822813938521224e-01
4.101912400476449005e-01
4.095578718652080341e-01
4.060551310985537898e-01
4.055166912672782953e-01
4.061774281632433703e-01
4.055706358040779280e-01
4.035892939440296479e-01
