8.516763119935141235e-01
4.976740238717442533e-01
3.392559350385360717e-01
2.705093706523820640e-01
2.442275863207107878e-01
2.380734022401830019e-01
2.306968303549756238e-01
2.301631802659866166e-01
2.263520988387145161e-01
2.250676253194062448e-01
2.260353529156314822e-01
2.220541833770657003e-01
2.235250756197552646e-01
2.218210654750837618e-01
2.216989637693900783e-01
2.192420020328297858e-01
2.217366357609046323e-01
2.200698059224573400e-01
2.181798474750484829e-01
2.214983853368996669e-01
2.195186652110564796e-01
2.181384489205384081e-01
2.149528934756207710e-01
2.178459876478778812e-01
2.168293136612800542e-01
2.164968009839278451e-01
